EMAP ID	TS	EMAP TERM NAME	EMAPA ID	EMAPA TERM NAME
28913	TS23 	mesonephros of female	28909	mesonephros of female
28915	TS20 	mesonephric mesenchyme of female mesonephros	28914	mesonephric mesenchyme of female mesonephros
28916	TS21 	mesonephric mesenchyme of female mesonephros	28914	mesonephric mesenchyme of female mesonephros
28917	TS22 	mesonephric mesenchyme of female mesonephros	28914	mesonephric mesenchyme of female mesonephros
28918	TS23 	mesonephric mesenchyme of female mesonephros	28914	mesonephric mesenchyme of female mesonephros
28920	TS20 	mesonephric tubule of female	28919	mesonephric tubule of female
28921	TS21 	mesonephric tubule of female	28919	mesonephric tubule of female
28925	TS20 	"nephric duct of female, mesonephric portion"	28924	"nephric duct of female, mesonephric portion"
28926	TS21 	"nephric duct of female, mesonephric portion"	28924	"nephric duct of female, mesonephric portion"
28930	TS20 	rete ovarii of mesonephros	28929	rete ovarii of mesonephros
28931	TS21 	rete ovarii of mesonephros	28929	rete ovarii of mesonephros
